objectid,subject,title,filename,EIN,CO_LOC_RES,NTEEC,DUNS,NAICS,format,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,PHSTREET,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,IRS_NAME15,TAXPER15,INCOMECD15,INCOME15,REVENUE15,IRS_STREET15,IRS_CITY15,IRS_STATE15,IRS_ZIP15,RULEDATE15,IPEDS,INSTNAME,INSTCITY,INSTST,LONGITUDE,LATITUDE,AAMREG,BEAREG,LOCALE4,FIPSST,FIPSCO,GSTREET,GCITY,GSTATE,GZIP,GZIP5,BMF15_F,IMLSAD_F,PFND_F,FCT3P_F,USER_F,UNI_F,OTHER_F,SOURCE
8404000555,CMU,WHIDBEY ISLAND CHILDREN'S MUSEUM,demo_001.jpg,911458892,,A50,,712110,image/jpeg,WHIDBEY ISLAND CHILDRENS MUSEUM,,,603 W JACKSON,WHIDBEY ISLAND,WA,74743,74743,603 W JACKSON,WHIDBEY ISLAND,WA,98278,98278,,,WHIDBEY ISLAND CHILDRENS MUSEUM,201212,0,0,0,603 W JACKSON,WHIDBEY ISLAND,WA,98278,199006,,,,,,,6,8,,53,,603 W JACKSON,WHIDBEY ISLAND,WA,98278,98278,1,0,0,0,1,0,0,
8404100353,CMU,WONDER WORKS - A CHILDREN'S MUSEUM,demo_001.jpg,930686750,,A52,,712110,image/jpeg,WONDER WORKS - A CHILDRENS MUSEUM,,,PO BOX 355,THE DALLES,OR,97058-0355,97058,206 MADISON STREET,THE DALLES,OR,97058-0355,97058,5419805922,HTTP://WWW.WONDERWORKSCHILDRENSMUSEUM.ORG/,WONDER WORKS - A CHILDRENS MUSEUM,201312,3,60748,47613,PO BOX 355,THE DALLES,OR,97058-0355,197709,,,,,-121.17643,45.59954,6,8,3,41,65,206 MADISON STREET,THE DALLES,OR,97058-0355,97058,1,0,0,0,0,0,0,
8404100423,CMU,GILBERT HOUSE CHILDREN'S MUSEUM,demo_001.jpg,930948548,,A52,,712110,image/jpeg,GILBERT HOUSE CHILDRENS MUSEUM INC,,,116 MARION ST NE,SALEM,OR,97301-3437,97301,,,,,,5033713631,,GILBERT HOUSE CHILDRENS MUSEUM INC,201306,5,636056,615688,116 MARION ST NE,SALEM,OR,97301-3437,199203,,,,,-123.04059,44.94526,6,8,1,41,47,116 MARION ST NE,SALEM,OR,97301-3437,97301,1,0,1,1,0,0,0,
8404100479,CMU,THINK LINK DISCOVERY MUSEUM FOR CHILDREN & ADULTS,demo_001.jpg,931186840,,A52,,712110,image/jpeg,THINK LINK DISCOVERY MUSEUM FOR CHILDREN & ADULTS,,,PO BOX 516,UNION,OR,97883-0516,97883,,,,,,,HTTP://THINKLINKDISCOVERYCENTER.ORG/,THINK LINK DISCOVERY MUSEUM FOR CHILDREN & ADULTS,201212,2,10555,10555,PO BOX 516,UNION,OR,97883-0516,199607,,,,,-117.86143,45.20876,6,8,4,41,61,PO BOX 516,UNION,OR,97883-0516,97883,1,0,0,0,0,0,0,
8404100481,CMU,CHILDREN'S MUSEUM OF EASTERN OREGON,demo_001.jpg,931191688,,A52,,712110,image/jpeg,CHILDRENS MUSEUM OF EASTERN OREGON,,,400 S MAIN ST,PENDLETON,OR,97801-0560,97801,,,,,,,HTTP://CMEO.ORG/,CHILDRENS MUSEUM OF EASTERN OREGON,201312,4,102865,94216,PO BOX 1723,PENDLETON,OR,97801-0560,199605,,,,,-118.78466,45.67038,6,8,3,41,59,PO BOX 1723,PENDLETON,OR,97801-0560,97801,1,0,0,1,0,0,0,
8404100487,SCI,CHILDREN'S SCIENTERRIFIC WORKSHOP,demo_001.jpg,931205432,,A57,,,image/jpeg,CHILDRENS SCIENTERRIFIC WORKSHOP,,,588 PHEASANT RUN DR,TALENT,OR,97540-8611,97540,,,,,,5415354861,,,,,,,,,,,,,,,,-122.76642,42.23448,6,8,2,41,29,588 PHEASANT RUN DR,TALENT,OR,97540-8611,97540,0,0,0,0,0,0,0,
8404100497,CMU,CHILDREN'S MUSEUM OF KLAMATH FALLS,demo_001.jpg,931238207,,A52,,712110,image/jpeg,CHILDRENS MUSEUM OF KLAMATH FALLS,,,711 E MAIN ST,KLAMATH FALLS,OR,97601-3340,97601,,,,,,5418852995,HTTP://WWW.CMKF.ORG,CHILDRENS MUSEUM OF KLAMATH FALLS,201312,3,65352,63003,711 E MAIN ST,KLAMATH FALL,OR,97601-3340,199810,,,,,-121.76507,42.22229,6,8,3,41,35,711 E MAIN ST,KLAMATH FALL,OR,97601-3340,97601,1,0,0,1,0,0,0,
8404100506,CMU,ROGUE VALLEY CHILDREN'S DISCOVERY MUSEUM,demo_001.jpg,931258855,,A52,788105992,712110,image/jpeg,ROGUE VALLEY CHILDRENS DISCOVERY MUSEUM INCORPORATED,ROGUE VALLEY CHILDREN'S DISCOVERY MUSEUM,ROGUE VALLEY CHILDRENS DISCOVERY MUSEUM INCORPORATED,106 N CENTRAL AVE,MEDFORD,OR,97501-5926,97501,,,,,,5417729922,HTTP://WWW.SOHS.ORG,ROGUE VALLEY CHILDRENS DISCOVERY MUSEUM INCORPORATED,201312,4,310090,307605,106 N CENTRAL AVE,MEDFORD,OR,97501-5926,199905,,,,,-122.87301,42.3275,6,8,1,41,29,106 N CENTRAL AVE,MEDFORD,OR,97501-5926,97501,1,1,1,1,0,0,0,
8404100518,CMU,PORTLAND CHILDREN'S MUSEUM,demo_001.jpg,931278089,,A52,151159944,712110,image/jpeg,PORTLAND CHILDRENS MUSEUM,PORTLAND CHILDREN'S MUSEUM,,4015 SW CANYON RD,PORTLAND,OR,97221-2759,97221,,,,,,5032236500,HTTP://WWW.PORTLANDCM.ORG,PORTLAND CHILDRENS MUSEUM,201306,6,3877343,3762766,4015 SW CANYON RD,PORTLAND,OR,97221-2759,200004,,,,,-122.72218,45.51426,6,8,2,41,51,4015 SW CANYON RD,PORTLAND,OR,97221-2759,97221,1,1,1,1,0,0,0,
8404100544,CMU,WORKING WONDERS CHILDREN'S MUSEUM,demo_001.jpg,931331174,,A50,,,image/jpeg,WORKING WONDERS CHILDRENS MUSEUM,,,20137 STONEGATE DR,BEND,OR,97702-9198,97702,,,,,,,,,,,,,,,,,,,,,,-121.3151,44.0074,6,8,1,41,17,20137 STONEGATE DR,BEND,OR,97702-9198,97702,0,0,0,0,0,0,0,
8404200220,CMU,CHILDREN'S MUSEUM OF PITTSBURGH,demo_001.jpg,251379704,,A52,57992794,712110,image/jpeg,CHILDRENS MUSEUM OF PITTSBURGH,,,10 CHILDRENS WAY,PITTSBURGH,PA,15212,15212,,,,,,4123225058,HTTPS://PITTSBURGHKIDS.ORG/,CHILDRENS MUSEUM OF PITTSBURGH,201306,7,7632241,6025425,10 CHILDRENS WAY,PITTSBURGH,PA,15212-5250,198206,,,,,-80.00707,40.45258,2,2,1,42,3,10 CHILDRENS WAY,PITTSBURGH,PA,15212-5250,15212,1,1,0,0,0,0,0,
8404200304,CMU,BUCKS COUNTY CHILDREN'S MUSEUM,demo_001.jpg,30600738,,A52,,712110,image/jpeg,BUCKS COUNTY CHILDRENS MUSEUM,,,PO BOX 516,DOYLESTOWN,PA,18901-0516,18901,500 UNION SQUARE DR,NEW HOPE,PA,18901-0516,18901,2156931290,HTTP://BUCKSKIDS.ORG/,BUCKS COUNTY CHILDRENS MUSEUM,201406,4,373586,351796,500 UNION SQUARE DR,NEW HOPE,PA,18938-1368,200703,,,,,-74.95321,40.36458,2,2,2,42,17,500 UNION SQUARE DR,NEW HOPE,PA,18901-0516,18901,1,0,0,0,0,0,0,
8404200624,CMU,CHILDREN'S MUSEUM,demo_001.jpg,232303460,,A52,,712110,image/jpeg,CHILDRENS MUSEUM INC,,,2 W 7TH ST,BLOOMSBURG,PA,17815-2603,17815,,,,,,5703899206,,CHILDRENS MUSEUM INC,201412,4,143366,143091,2 W 7TH ST,BLOOMSBURG,PA,17815-2603,198705,,,,,-76.45249,40.99782,2,2,1,42,37,2 W 7TH ST,BLOOMSBURG,PA,17815-2603,17815,1,0,0,0,0,0,0,
8404200646,CMU,HANDS-ON HOUSE - CHILDREN'S MUSEUM OF LANCASTER,demo_001.jpg,232434311,,A52,796053445,712110,image/jpeg,HANDS-ON HOUSE - CHILDREN'S MUSEUM OF LANCASTER,CHILDRENS MUSEUM OF LANCASTER,,721 LANDIS VALLEY RD,LANCASTER,PA,17601-4888,17601,,,,,,7175695437,HTTP://WWW.HANDSONHOUSE.ORG,CHILDRENS MUSEUM OF LANCASTER,201409,5,640857,573059,721 LANDIS VALLEY RD,LANCASTER,PA,17601-4888,198703,,,,,-76.284,40.09384,2,2,2,42,71,721 LANDIS VALLEY RD,LANCASTER,PA,17601-4888,17601,1,0,0,1,0,0,0,
8404200758,CMU,CHILDREN'S CURIOSITY MUSEUM,demo_001.jpg,232798267,,A50,78088171,,image/jpeg,CHILDRENS CURIOSITY MUSEUM,,,124 LAKEVIEW DR,EXTON,PA,19341-1523,19341,,,,,,,,,,,,,,,,,,,,,,-75.64581,40.05088,2,2,2,42,29,124 LAKEVIEW DR,EXTON,PA,19341-1523,19341,0,0,0,0,0,0,0,
8404201205,CMU,QUAINT CORNER CHILDREN S MUSEUM,demo_001.jpg,251592872,,A50,,712110,image/jpeg,QUAINT CORNER CHILDREN S MUSEUM,,,2000 UNION AVE,ALTOONA,PA,16601-2059,16601,,,,,,,HTTP://QUAINTCORNER.NET,QUAINT CORNER CHILDREN S MUSEUM,201306,3,38192,33567,2000 UNION AVE,ALTOONA,PA,16601-2059,198911,,,,,-78.40722,40.50847,2,2,1,42,13,2000 UNION AVE,ALTOONA,PA,16601-2059,16601,1,0,0,1,0,0,0,
8404201255,CMU,EXPERIENCE CHILDREN'S MUSEUM,demo_001.jpg,251693861,,A52,827101189,712110,image/jpeg,EXPERIENCE CHILDRENS MUSEUM,EXPERIENCE CHILDREN'S MUSEUM,,420 FRENCH ST,ERIE,PA,16507-1541,16507,,,,,,8144533743,HTTP://WWW.ERIECHILDRENSMUSEUM.ORG,EXPERIENCE CHILDRENS MUSEUM,201306,4,297204,293555,420 FRENCH ST,ERIE,PA,16507-1541,199301,,,,,-80.08522,42.13174,2,2,1,42,49,420 FRENCH ST,ERIE,PA,16507-1541,16507,1,0,0,1,0,0,0,
8404400063,CMU,PROVIDENCE CHILDREN'S MUSEUM,demo_001.jpg,50370944,,A52,41387580,712110,image/jpeg,PROVIDENCE CHILDRENS MUSEUM,PROVIDENCE CHILDREN'S MUSEUM,,100 SOUTH ST,PROVIDENCE,RI,02903-4749,2903,,,,,,4012735437,HTTP://WWW.CHILDRENMUSEUM.ORG/,PROVIDENCE CHILDRENS MUSEUM,201312,6,2385642,2097982,100 SOUTH ST,PROVIDENCE,RI,02903-4749,197705,,,,,-71.4094,41.81683,1,1,1,44,7,100 SOUTH ST,PROVIDENCE,RI,02903-4749,2903,1,1,1,1,0,0,0,
8404500067,CMU,EDVENTURE CHILDREN'S MUSEUM,demo_001.jpg,571013857,,A52,966244915,712110,image/jpeg,EDVENTURE INC,,,211 GERVAIS ST,COLUMBIA,SC,29201,29201,,,,,,8037793100,HTTP://WWW.EDVENTURE.ORG,EDVENTURE INC,201306,7,,,PO BOX 1638,COLUMBIA,SC,29202-1638,199501,,,,,-81.03767,34.00607,3,5,1,45,79,PO BOX 1638,COLUMBIA,SC,29202-1638,29202,1,0,0,1,0,0,0,
8404500101,CMU,THE SANDBOX: AN INTERACTIVE CHILDREN'S MUSEUM,demo_001.jpg,200301794,,A50,,712110,image/jpeg,SANDBOX A HILTON HEAD AREA CHILDREN MUSEUM INC,,,18 POPE AVE STE A,HILTON HEAD,SC,29928-4791,29928,,,,,,8438427645,HTTP://WWW.THESANDBOX.ORG,SANDBOX A HILTON HEAD AREA CHILDREN MUSEUM INC,201312,4,239086,236247,18 POPE AVE STE A,HILTON HEAD,SC,29928-4791,200312,,,,,-80.75836,32.15061,3,5,1,45,13,18 POPE AVE STE A,HILTON HEAD,SC,29928-4791,29928,1,0,0,0,0,0,0,
8404500148,CMU,CHILDREN'S MUSEUM OF THE PEE DEE,demo_001.jpg,270458039,,A52,,712110,image/jpeg,CHILDRENS MUSEUM OF THE PEE DEE,,,PO BOX 14143,FLORENCE,SC,29504-2950,29504,,,,,,,HTTP://CHILDRENSMUSEUMOFTHEPEEDEE.ORG,CHILDRENS MUSEUM OF THE PEE DEE,201312,0,0,0,PO BOX 14143,FLORENCE,SC,29504-4143,201004,,,,,-79.78254,34.18423,3,5,1,45,41,PO BOX 14143,FLORENCE,SC,29504-4143,29504,1,0,0,0,0,0,0,
8404500299,CMU,CHILDREN'S MUSEUM OF SOUTH CAROLINA,demo_001.jpg,570977934,,A52,,712110,image/jpeg,CHILDRENS MUSEUM OF SOUTH CAROLINA INC,,,2501 N KINGS HWY,MYRTLE BEACH,SC,29577-3122,29577,2204 N OAK STREET,MYRTLE BEACH,SC,29577-3122,29577,8439469469,,CHILDRENS MUSEUM OF SOUTH CAROLINA INC,201309,4,374527,360564,2204 N OAK ST,MYRTLE BEACH,SC,29577-3122,199311,,,,,-78.8715,33.70717,3,5,1,45,51,2204 N OAK STREET,MYRTLE BEACH,SC,29577-3122,29577,1,0,0,1,0,0,0,
8404500315,CMU,CHILDREN'S MUSEUM OF THE LOW COUNTRY,demo_001.jpg,571014498,,A52,967907593,712110,image/jpeg,CHILDRENS MUSEUM OF THE LOWCOUNTRY,CHILDREN'S MUSEUM OF THE LOWCOUNTRY,,25 ANN ST,CHARLESTON,SC,29403-6213,29403,,,,,,8438538962,HTTP://WWW.EXPLORECML.ORG,CHILDRENS MUSEUM OF THE LOWCOUNTRY,201312,6,1148706,1093289,25 ANN ST,CHARLESTON,SC,29403-6213,199507,,,,,-79.93761,32.78965,3,5,1,45,19,25 ANN ST,CHARLESTON,SC,29403-6213,29403,1,1,1,1,0,0,0,
8404500317,CMU,CHILDREN'S MUSEUM OF THE UPSTATE,demo_001.jpg,571025453,,A52,70024752,712110,image/jpeg,CHILDRENS MUSEUM OF THE UPSTATE INC,CHILDREN'S MUSEUM OF THE UPSTATE,,300 COLLEGE ST,GREENVILLE,SC,29601-2015,29601,,,,,,8642337755,HTTP://WWW.TCMUPSTATE.ORG/,CHILDRENS MUSEUM OF THE UPSTATE INC,201312,6,3656244,3584799,300 COLLEGE ST,GREENVILLE,SC,29601-2015,200009,,,,,-82.40026,34.85523,3,5,1,45,45,300 COLLEGE ST,GREENVILLE,SC,29601-2015,29601,1,0,1,1,0,0,0,
8404600073,CMU,CHILDREN'S MUSEUM OF SOUTH DAKOTA,demo_001.jpg,263493723,,T23,,712110,image/jpeg,CHILDRENS MUSEUM OF SOUTH DAKOTA,,,2333 EASTBROOK M,BROOKINGS,SD,57006,57006,521 4TH ST,BROOKINGS,SD,57006,57006,6056926700,HTTP://WWW.PRAIRIEPLAY.ORG,CHILDRENS MUSEUM OF SOUTH DAKOTA,201312,5,768725,,2333 EASTBROOK DR,BROOKINGS,SD,57006-2838,201002,,,,,-96.79552,44.30912,5,4,3,46,11,521 4TH ST,BROOKINGS,SD,57006,57006,1,0,0,0,0,0,0,
8404700097,CMU,CHILDREN'S MUSEUM OF OAK RIDGE,demo_001.jpg,237411712,,A52,130271380,712110,image/jpeg,CHILDRENS MUSEUM OF OAK RIDGE,,,461 W OUTER DR,OAK RIDGE,TN,37830,37830,,,,,,8654821074,HTTP://CHILDRENSMUSEUMOFOAKRIDGE.ORG/,CHILDRENS MUSEUM OF OAK RIDGE,201312,4,429888,388445,PO BOX 5766,OAK RIDGE,TN,37831-5766,197606,,,,,-84.23877,36.02512,3,5,2,47,1,PO BOX 5766,OAK RIDGE,TN,37831-5766,37831,1,0,0,1,0,0,0,
8404700194,CMU,AMUSE'UM COLUMBIA CHILDREN'S CENTER,demo_001.jpg,271004303,,A52,,712110,image/jpeg,COLUMBIA CHILDRENS MUSEUM,,,PO BOX 886,COLUMBIA,TN,38401-3213,38401,123 W 7TH ST,COLUMBIA,TN,38401-3213,38401,9312236337,HTTPS://WWW.FACEBOOK.COM/AMUSEUMCCM,COLUMBIA CHILDRENS MUSEUM,201112,0,0,0,123 W 7TH ST,COLUMBIA,TN,38401-3213,201011,,,,,-87.03442,35.6148,3,5,3,47,119,123 W 7TH ST,COLUMBIA,TN,38401-3213,38401,1,0,0,1,0,0,0,
8404700259,CMU,COOKEVILLE CHILDREN'S MUSEUM,demo_001.jpg,470947695,,A52,,712110,image/jpeg,COOKEVILLE CHILDRENS MUSEUM,KIWANIS COOKEVILLE CHILDREN'S MUSEUM,,36 W 2ND ST,COOKEVILLE,TN,38501-2508,38501,,,,,,9315203866,HTTP://COOKEVILLECHILDRENSMUSEUM.ORG/,COOKEVILLE CHILDRENS MUSEUM,201312,3,83559,71101,36 W 2ND ST,COOKEVILLE,TN,38501-2508,200505,,,,,-85.50679,36.16601,3,5,3,47,141,36 W 2ND ST,COOKEVILLE,TN,38501-2508,38501,1,0,0,1,0,0,0,
8404700409,CMU,CHILDREN'S MUSEUM OF MEMPHIS,demo_001.jpg,621326890,,A52,,712110,image/jpeg,CHILDRENS MUSEUM OF MEMPHIS,,,2525 CENTRAL AVE,MEMPHIS,TN,38104-5962,38104,,,,,,9014582678,HTTP://WWW.CMOM.COM,CHILDRENS MUSEUM OF MEMPHIS,201406,6,3072596,2886445,2525 CENTRAL AVE,MEMPHIS,TN,38104-5962,198805,,,,,-89.97746,35.12565,3,5,1,47,157,2525 CENTRAL AVE,MEMPHIS,TN,38104-5962,38104,1,0,1,1,0,0,0,
8404700495,CMU,CHILDREN'S DISCOVERY MUSEUM OF WEST TENNESSEE,demo_001.jpg,621746125,BIG BLACK CREEK HISTORICAL ASSOCIATION,A52,,712110,image/jpeg,CHILDRENS MUSEUM OF WEST TENNESSEE FOUNDATION INC,,,305 E COLLEGE ST,JACKSON,TN,38301-6215,38301,,,,,,7314226333,,CHILDRENS MUSEUM OF WEST TENNESSEE FOUNDATION INC,201306,3,91038,85210,305 E COLLEGE ST,JACKSON,TN,38301-6215,199902,,,,,-88.81698,35.61594,3,5,1,47,113,305 E COLLEGE ST,JACKSON,TN,38301-6215,38301,1,0,0,0,0,0,0,
8404800072,CMU,TEXOMA CHILDREN'S MUSEUM,demo_001.jpg,205017755,,,,,image/jpeg,TEXOMA CHILDRENS MUSEUM,,,401 W MAIN ST,DENISON,TX,75020,75020,,,,,,9034635678,HTTP://WWW.TEXOMACHILDRENSMUSEUM.ORG/,,,,,,,,,,,,,,,-96.54023,33.75555,5,6,1,48,181,401 W MAIN ST,DENISON,TX,75020,75020,0,0,0,1,0,0,0,
8404800118,CMU,NORTHEAST TEXAS CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,NORTHEAST TEXAS CHILDREN'S MUSEUM,,,1951 STATE HIGHWAY 24,CAMPBELL,TX,75422,75422,,,,,,9038866055,HTTP://WWW.NETXCM.COM,,,,,,,,,,,,,,,-95.93961,33.16739,5,6,4,48,231,1951 STATE HIGHWAY 24,CAMPBELL,TX,75422,75422,0,0,0,1,0,0,0,
8404800199,CMU,LAREDO CHILDREN'S MUSEUM,demo_001.jpg,742588661,,A52,806433769,712110,image/jpeg,IMAGINARIUM OF SOUTH TEXAS,,,5300 SAN DARIO AVE,LAREDO,TX,78041,78041,,,,,,9567280404,HTTP://WWW.IMAGINARIUMSTX.ORG,IMAGINARIUM OF SOUTH TEXAS,201312,4,414690,414690,5300 SAN DARIO AVE STE 5,LAREDO,TX,78041-3072,199108,,,,,-99.50139,27.55112,5,6,1,48,479,5300 SAN DARIO AVE STE 5,LAREDO,TX,78041-3072,78041,1,0,0,1,0,0,0,
8404800341,ART,CHILDREN'S ART MUSEUM,demo_001.jpg,,,,,,image/jpeg,CHILDREN'S ART MUSEUM,,,36 E TWOHIG AVE,SAN ANGELO,TX,76903,76903,,,,,,3256594391,,,,,,,,,,,,,,,,-100.43549,31.46137,5,6,1,48,451,36 E TWOHIG AVE,SAN ANGELO,TX,76903,76903,0,0,0,1,0,0,0,
8404800449,CMU,MCKENNA CHILDREN'S MUSEUM,demo_001.jpg,200020262,,E30,805610958,,image/jpeg,MCKENNA CHILDRENS CENTER,MCKENNA CHILDRENS CENTER,,801 W SAN ANTONIO ST,NEW BRAUNFELS,TX,78130-5503,78130,,,,,,8306069525,HTTP://WWW.MCKENNAKIDS.ORG,,,,,,,,,,,,,,,-98.13152,29.69581,5,6,1,48,91,801 W SAN ANTONIO ST,NEW BRAUNFELS,TX,78130-5503,78130,0,0,0,1,0,0,0,
8404800740,CMU,CHILDREN'S MUSEUM OF BROWNSVILLE,demo_001.jpg,273756009,,A11,,813219,image/jpeg,ENDOWMENT FUND OF THE CHILDRENS MUSEUM OF BROWNSVILLE,,ENDOWMENT FUND OF THE CHILDRENS MUSEUM OF BROWNSVILLE,501 E RINGGOLD STE 5,BROWNSVILLE,TX,78520,78520,,,,,,9565489300,,ENDOWMENT FUND OF THE CHILDRENS MUSEUM OF BROWNSVILLE,201312,0,0,0,501 E RINGGOLD STE 5,BROWNSVILLE,TX,78520-7983,201301,,,,,-97.49652,25.91489,5,6,1,48,61,501 E RINGGOLD STE 5,BROWNSVILLE,TX,78520-7983,78520,1,0,0,1,0,0,0,
8404800808,CMU,BEAUMONT CHILDREN'S MUSEUM,demo_001.jpg,352294669,,A52,927665005,712110,image/jpeg,THE BEAUMONT CHILDRENS MUSEUM,,,PO BOX 7293,BEAUMONT,TX,77726-7293,77726,701 MAIN STREET,BEAUMONT,TX,77726-7293,77726,,,THE BEAUMONT CHILDRENS MUSEUM,201404,4,106894,80510,PO BOX 7293,BEAUMONT,TX,77726-7293,200802,,,,,-94.09521,30.08278,5,6,1,48,245,701 MAIN STREET,BEAUMONT,TX,77726-7293,77726,1,0,0,0,0,0,0,
8404801107,CMU,CHILDREN'S MUSEUM OF HOUSTON,demo_001.jpg,742178563,,A52,150401412,712110,image/jpeg,CHILDRENS MUSEUM INC,CHILDREN'S MUSEUM OF HOUSTON,,1500 BINZ ST,HOUSTON,TX,77004-7112,77004,,,,,,,HTTP://WWW.CMHOUSTON.ORG,CHILDRENS MUSEUM INC,201406,8,36775342,12252570,1500 BINZ ST,HOUSTON,TX,77004-7112,198211,,,,,-95.38534,29.72313,5,6,1,48,201,1500 BINZ ST,HOUSTON,TX,77004-7112,77004,1,1,1,0,0,0,0,
8404801131,CMU,AUSTIN CHILDREN'S MUSEUM,demo_001.jpg,742288789,,A52,171673841,712110,image/jpeg,AUSTIN CHILDRENS MUSEUM,THINKERY,,201 COLORADO ST,AUSTIN,TX,78701-3922,78701,,,,,,5124722499,HTTP://THINKERYAUSTIN.ORG,AUSTIN CHILDRENS MUSEUM,201309,6,3632394,3444354,201 COLORADO ST,AUSTIN,TX,78701-3922,198312,,,,,-97.74498,30.26507,5,6,1,48,453,201 COLORADO ST,AUSTIN,TX,78701-3922,78701,1,1,1,1,1,0,0,
8404801218,CMU,SAN ANTONIO CHILDREN'S MUSEUM,demo_001.jpg,742659746,,A52,867917957,712110,image/jpeg,SAN ANTONIO CHILDRENS MUSEUM,SAN ANTONIO CHILDREN'S MUSEUM,,305 E HOUSTON ST,SAN ANTONIO,TX,78205-1802,78205,,,,,,2102124453,HTTP://WWW.THEDOSEUM.ORG/,SAN ANTONIO CHILDRENS MUSEUM,201312,8,10725282,9421317,2800 BROADWAY ST,SAN ANTONIO,TX,78209-7034,199305,,,,,-98.47271,29.45258,5,6,1,48,29,2800 BROADWAY ST,SAN ANTONIO,TX,78209-7034,78209,1,1,1,1,0,0,0,
8404801243,CMU,CHILDREN'S MUSEUM OF THE BRAZOS VALLEY,demo_001.jpg,742757136,,A52,,712110,image/jpeg,CHILDRENS MUSEUM OF THE BRAZOS,,,111 E 27TH ST,BRYAN,TX,77803-6947,77803,4001 E 29TH STREET SUITE 80,BRYAN,TX,77803-6947,77803,9797795437,HTTP://WWW.CMBV.ORG/,CHILDRENS MUSEUM OF THE BRAZOS,201212,4,292942,292942,111 E 27TH ST,BRYAN,TX,77803-6947,199606,,,,,-96.33202,30.64619,5,6,1,48,41,4001 E 29TH STREET SUITE 80,BRYAN,TX,77803-6947,77803,1,0,1,1,0,0,0,
8404801300,CMU,CHILDREN'S DISCOVERY MUSEUM OF THE GOLDEN CRESCENT,demo_001.jpg,742920207,,A52,83909916,712110,image/jpeg,CHILDRENS DISCOVERY MUSEUM INC,,,204 N MAIN ST,VICTORIA,TX,77901-6503,77901,,,,,,3614859140,HTTP://WWW.CDMGOLDENCRESCENT.COM,CHILDRENS DISCOVERY MUSEUM INC,201312,4,212740,188662,PO BOX 3781,VICTORIA,TX,77903-3781,199912,,,,,-96.9905,28.83824,5,6,1,48,469,PO BOX 3781,VICTORIA,TX,77903-3781,77903,1,0,0,1,0,0,0,
8404801727,CMU,NATIONAL CENTER FOR CHILDREN'S ILLUSTRATED LITERATURE,demo_001.jpg,752733048,,A50,,611710,image/jpeg,NATIONAL CENTER FOR CHILDRENS,,,102 CEDAR ST,ABILENE,TX,79601-5718,79601,,,,,,3256734586,HTTP://WWW.NCCIL.ORG,NATIONAL CENTER FOR CHILDRENS,201312,5,603381,562512,102 CEDAR ST,ABILENE,TX,79601-5718,199802,,,,,-99.73573,32.44992,5,6,1,48,441,102 CEDAR ST,ABILENE,TX,79601-5718,79601,1,0,0,1,0,0,0,
8404801805,HST,GEORGE W BUSH CHILDHOOD HOME,demo_001.jpg,752925197,,A54,,712110,image/jpeg,GEORGE W BUSH CHILDHOOD HOME INC,,,PO BOX 8586,MIDLAND,TX,79708-8586,79708,1412 WEST OHIO AVENUE,MIDLAND,TX,79708-8586,79708,4326851112,HTTP://WWW.BUSHCHILDHOODHOME.ORG/,GEORGE W BUSH CHILDHOOD HOME INC,201312,4,175478,157939,PO BOX 8586,MIDLAND,TX,79708-8586,200111,,,,,-102.09102,31.99879,5,6,1,48,329,1412 WEST OHIO AVENUE,MIDLAND,TX,79708-8586,79708,1,0,1,0,0,0,0,
8404801973,CMU,WOODLANDS CHILDREN'S MUSEUM,demo_001.jpg,760678400,,A52,42266101,712110,image/jpeg,THE WOODLANDS CHILDRENS MUSEUM,WOODLANDS CHILDRENS MUSEUM,,4775 W PANTHER CRK DR STE 280,THE WOODLANDS,TX,77381-5501,77381,,,,,,2814650955,HTTP://WWW.WOODLANDSCHILDRENSMUSEUM.ORG,THE WOODLANDS CHILDRENS MUSEUM,201312,5,844235,844235,4775 W PANTHER CREEK DR,THE WOODLAND,TX,77381-5501,200110,,,,,-95.50315,30.16755,5,6,2,48,339,4775 W PANTHER CREEK DR,THE WOODLAND,TX,77381-5501,77381,1,0,0,1,0,0,0,
8404900117,CMU,ST. GEORGE CHILDREN'S MUSEUM,demo_001.jpg,274166652,,A52,,712110,image/jpeg,ST GEORGE CHILDRENS MUSEUM,,,86 S MAIN ST,ST GEORGE,UT,84770-3452,84770,,,,,,4359864000,HTTP://WWW.SGCHILDRENSMUSEUM.ORG/,ST GEORGE CHILDRENS MUSEUM,201312,4,253758,252983,86 S MAIN ST,ST GEORGE,UT,84770-3452,201209,,,,,-113.58392,37.1068,6,7,1,49,53,86 S MAIN ST,ST GEORGE,UT,84770-3452,84770,1,0,0,0,0,0,0,
