objectid,subject,title,filename,NTEEC,NAICS,format,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,web_url,TAXPER15,INCOME15,REVENUE15,date,longitude,latitude,GSTREET,GCITY,GSTATE,GZIP
8409500390,Science & Technology Museums and Planetariums,DISCOVERY CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,DISCOVERY CHILDREN'S MUSEUM,LIED DISCOVERY CHILDREN'S MUSEUM,,360 PROMENADE PLACE,LAS VEGAS,NV,89106-1470,89106,HTTP://WWW.DISCOVERYKIDSLV.ORG,,,,,-115.17853,36.18474,360 PROMENADE PLACE,LAS VEGAS,NV,89106-1470
8409500488,Science & Technology Museums and Planetariums,GREAT EXPLORATIONS CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,GREAT EXPLORATIONS CHILDREN'S MUSEUM,GREAT EXPLORATIONS - THE CHILDREN'S MUSEUM,,1925 FOURTH STREET NORTH,SAINT PETERSBURG,FL,33704-4307,33704,HTTP://WWW.GREATEXPLORATIONS.ORG,201406,1423167,1357177,1987,-82.63846,27.79004,1925 FOURTH STREET NORTH,SAINT PETERSBURG,FL,33704-4307
8409500871,Science & Technology Museums and Planetariums,SCIENCE FACTORY CHILDREN'S MUSEUM & EXPLORATION DOME,demo_001.jpg,,,image/jpeg,SCIENCE FACTORY CHILDREN'S MUSEUM & EXPLORATION DOME,,,2300 LEO HARRIS PARKWAY,EUGENE,OR,97401-8834,97401,HTTP://WWW.SCIENCEFACTORY.ORG,,,,,-123.06943,44.05645,2300 LEO HARRIS PARKWAY,EUGENE,OR,97401-8834
8409501000,Science & Technology Museums and Planetariums,ROCKY MOUNT CHILDREN'S MUSEUM & SCIENCE CENTER,demo_001.jpg,,,image/jpeg,THE ROCKY MOUNT CHILDREN'S MUSEUM & SCIENCE CENTER,INCL: CUMMINS PLANETARIUM,,270 GAY STREET,ROCKY MOUNT,NC,27804-5442,27804,HTTP://MUSEUM.IMPERIALCENTRE.ORG,,,,,-77.79619,35.94694,270 GAY STREET,ROCKY MOUNT,NC,27804-5442
8409501005,Science & Technology Museums and Planetariums,THINKERY THE NEW AUSTIN CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,THE THINKERY THE NEW AUSTIN CHILDREN'S MUSEUM,,,1830 SIMOND AVENUE,AUSTIN,TX,78723,78723,HTTP://THINKERYAUSTIN.ORG/,,,,,-97.6821,30.29864,1830 SIMOND AVENUE,AUSTIN,TX,78723
8409501910,Children's museum,CLOVIS COMMUNITY COLLEGE (CCC) CHILDREN'S SCIENCE MUSEUM,demo_001.jpg,,,image/jpeg,CLOVIS COMMUNITY COLLEGE (CCC) CHILDRENS SCIENCE MUSEUM,,,417 SCHEPPS BLVD,CLOVIS,NM,88101,88101,HTTP://WWW.CLOVIS.EDU,,,,,-103.16828,34.40145,417 SCHEPPS BLVD,CLOVIS,NM,88101
8409501911,Children's museum,UNIVERSITY OF VIRGINIA HEALTH SCIENCES CENTER CHILDREN'S MUSEUM,demo_001.jpg,,611310,image/jpeg,RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,,,1827 UNIVERSITY AVENUE,CHARLOTTESVILLE,VA,22903,22903,,201306,,,1933,-78.50493,38.03595,PO BOX 400127,CHARLOTTESVL,VA,22904-4127
8401300703,General Museums,JOHN CREEK CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,JOHN CREEK CHLD MUSEUM INC,,,10540 WREN RIDGE RD,ALPHARETTA,GA,30022-6644,30022,,,,,,-84.20556,34.0381,10540 WREN RIDGE RD,ALPHARETTA,GA,30022-6644
8402500174,General Museums,CHILD'S PLAY MUSEUM,demo_001.jpg,,,image/jpeg,CHILD'S PLAY MUSEUM,,,293 LIBBEY INDUSTRIAL PKWY,EAST WEYMOUTH,MA,02189,02189,,,,,,-70.93553,42.18928,293 LIBBEY INDUSTRIAL PKWY,EAST WEYMOUTH,MA,02189
8402600937,General Museums,KIDS 'N' STUFF CHILDREN'S MUSEUM,demo_001.jpg,A50,712110,image/jpeg,KIDS-N-STUFF INTERACTIVE EXPERIENCE FOR KIDS,KIDS N STUFF: AN INTERACTIVE EXPERIENCE FOR KIDS,,301 S SUPERIOR ST,ALBION,MI,49224-1752,49224,HTTP://WWW.KIDSNSTUFF.ORG,201312,172361,166725,2001,-84.75304,42.24338,301 S SUPERIOR ST,ALBION,MI,49224-1752
8403400123,General Museums,OLD BERGEN CHILD DEVELOPMENT CENTER,demo_001.jpg,A50,611110,image/jpeg,OLD BERGEN CHILD DEVELOPMENT CENTER,,,1 HIGHLAND AVE,JERSEY CITY,NJ,07306-4509,07306,,201306,430567,430567,2007,-74.06724,40.72709,1 HIGHLAND AVE,JERSEY CITY,NJ,07306-4509
8404200403,General Museums,CHILDVENTURE,demo_001.jpg,,,image/jpeg,CHILDVENTURE INC,,,430 VIRGINIA DR,FORT WASHINGT,PA,19034-2705,19034,,,,,,-75.19009,40.13685,430 VIRGINIA DR,FORT WASHINGT,PA,19034-2705
8404801511,General Museums,CHILDRESS COUNTY HERITAGE MUSEUM,demo_001.jpg,A54,712110,image/jpeg,CHILDRESS COUNTY HERITAGE MUSEUM,,,210 3RD ST NW,CHILDRESS,TX,79201,79201,HTTP://WWW.CHILDRESSMUSEUM.COM,201312,0,0,1976,-100.20839,34.42343,210 3RD ST NW,CHILDRESS,TX,79201-4540
8404802016,General Museums,WEST BAY COMMON SCHOOL CHILD MUSEUM,demo_001.jpg,,,image/jpeg,WEST BAY COMMON SCHOOL CHILD MUSEUM,WEST BAY COMMON SCHOOL CHILD MUSEUM,,210 N KANSAS AVE,LEAGUE CITY,TX,77573-2466,77573,HTTP://WWW.ONEROOMSCHOOLHOUSE.ORG,,,,,-95.08748,29.51089,210 N KANSAS AVE,LEAGUE CITY,TX,77573-2466
8409400024,General Museums,AGAPE CHILDRENS MUSEUM,demo_001.jpg,A51,712110,image/jpeg,AGAPE CHILDRENS MUSEUM,,,2892 NORTH BELLFLOWER BL,LONG BEACH,CA,90815-1125,90815,,201406,0,0,2014,-118.12517,33.80748,2892 NORTH BELLFLOWER BL,LONG BEACH,CA,90815-1125
8409400092,General Museums,CAPE COD CHILDREN'S FARM,demo_001.jpg,D50,712130,image/jpeg,CAPE COD CHILDRENS FARM,,,3187 E CENTERVILLE RD,SPRING VALLE,OH,45370-7706,45370,,,,,2014,-84.06153,39.6037,3187 E CENTERVILLE RD,SPRING VALLE,OH,45370-7706
8409400108,General Museums,CHILDREN'S COMPLEX,demo_001.jpg,A52,813410,image/jpeg,CHILDRENS COMPLEX INC,,,1828 L ST NW STE 703,WASHINGTON,DC,20036-5104,20036,,201405,0,0,2014,-77.04291,38.90341,1828 L ST NW STE 703,WASHINGTON,DC,20036-5104
8409400109,General Museums,CHILDREN'S HANDS ON MUSEUM OF NORTHWEST ILLINOIS,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS HANDS ON MUSEUM OF NORTHWEST ILLINOIS,,,126 E RAILROAD ST,LENA,IL,61048-9390,61048,,,,,2014,-89.82212,42.37782,126 E RAILROAD ST,LENA,IL,61048-9390
8409400112,General Museums,CHILDREN'S MUSEUM OF MARATHON COUNTY,demo_001.jpg,A99,712110,image/jpeg,CHILDRENS MUSEUM OF MARATHON COUNTY INC,,,911 E LAKESHORE DR,WAUSAU,WI,54401-7721,54401,,,,,2014,-89.62553,44.89846,911 E LAKESHORE DR,WAUSAU,WI,54401-7721
8409400113,General Museums,CHILDREN'S MUSEUM OF YUMA COUNTY,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF YUMA COUNTY INC,,,14758 S BLANCO AVE,YUMA,AZ,85365-4750,85365,,201412,0,0,2014,-114.56219,32.61413,14758 S BLANCO AVE,YUMA,AZ,85365-4750
8409400272,General Museums,IMAGINATION STATION CHILDRENS MUSEUM,demo_001.jpg,A52,712110,image/jpeg,IMAGINATION STATION CHILDRENS MUSEUM,,,PO BOX 2711,CLEBURNE,TX,76033-2711,76033,,,,,2014,-97.41958,32.33445,PO BOX 2711,CLEBURNE,TX,76033-2711
8409400274,General Museums,IMAGINATION STATION CHILDRENS MUSEUM OF AUGUSTA,demo_001.jpg,A52,712110,image/jpeg,IMAGINATION STATION CHILDRENS MUSEUM OF AUGUSTA,,,PO BOX 12041,AUGUSTA,GA,30914-2041,30914,,,,,2014,-82.01743,33.46702,PO BOX 12041,AUGUSTA,GA,30914-2041
8409400308,General Museums,KANSAS CITY CENTER FOR THE CHILDRENS BOOK,demo_001.jpg,A52,813219,image/jpeg,KANSAS CITY CENTER FOR THE CHILDRENS BOOK,,,608 W 61ST TER,KANSAS CITY,MO,64113-1334,64113,,,,,2015,-94.59591,39.0166,608 W 61ST TER,KANSAS CITY,MO,64113-1334
8409400352,General Museums,MAUI CHILDREN'S MUSEUM,demo_001.jpg,A50,712110,image/jpeg,MAUI CHILDRENS MUSEUM,,,149 UHIWAI PL,WAILUKU,HI,96793-1677,96793,,,,,2015,-156.50735,20.88735,149 UHIWAI PL,WAILUKU,HI,96793-1677
8409400541,General Museums,PADAWANS PLAYGROUND INTERACTIVE CHILDRENS MUSEUM,demo_001.jpg,A52,712110,image/jpeg,PADAWANS PLAYGROUND INTERACTIVE CHILDRENS MUSEUM,,,127 TAYLOR ST,SANDUSKY,OH,44870-3552,44870,,,,,2014,-82.70571,41.44128,127 TAYLOR ST,SANDUSKY,OH,44870-3552
8409400625,General Museums,SOUTHWEST TEXAS CHILDRENS MUSEUM,demo_001.jpg,A52,712110,image/jpeg,SOUTHWEST TEXAS CHILDRENS MUSEUM,,,2662 GARNER FIELD RD,UVALDE,TX,78801-6286,78801,,,,,2014,-99.75201,29.21827,2662 GARNER FIELD RD,UVALDE,TX,78801-6286
8409400763,General Museums,WISE WONDERS CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,WISE WONDERS CHILDRENS MUSEUM,,,PO BOX 21415,BILLINGS,MT,59104-1415,59104,,201412,0,0,2014,-108.49637,45.79533,PO BOX 21415,BILLINGS,MT,59104-1415
8409400786,General Museums,YESTERDAY'S CHILDREN ANTIQUE DOLL & TOY MUSEUM,demo_001.jpg,,,image/jpeg,YESTERDAY'S CHILDREN ANTIQUE DOLL & TOY MUSEUM,,,1104 WASHINGTON ST.,VICKSBURG,MS,39183-2960,39183,,,,,,-90.88202,32.35114,1104 WASHINGTON ST.,VICKSBURG,MS,39183-2960
8400800635,Historical Societies,HISTORIC COLORADO STATE CHILDREN'S HOME,demo_001.jpg,,,image/jpeg,HISTORIC COLORADO STATE CHILDRENS HOME INC,,,1454 WILLIAMS STREET,DENVER,CO,80218,80218,HTTP://WWW.COLORADOSTATECHILDRENSHOME.ORG,,,,,-104.96564,39.73953,1454 WILLIAMS STREET,DENVER,CO,80218
8401200358,Historical Societies,CHILDREN'S AG & SCIENCE ADVENTURES,demo_001.jpg,A80,541720,image/jpeg,CHILDRENS AG & SCIENCE ADVENTURESINC,,,7742 COVEDALE DRIVE,ORLANDO,FL,32818-4742,32818,HTTP://CHILDRENSAGANDSCIENCE.ORG/ABOUT_US.HTML,201312,0,0,2007,-81.47291,28.53869,6610 OLD WINTER GARDEN ROAD,ORLANDO,FL,32818-4742
8401300080,Historical Societies,FLANNERY O'CONNOR CHILDHOOD HOME,demo_001.jpg,,623110,image/jpeg,THE FLANNERY O CONNOR HOME FOUNDATION INC,,,207 E CHARLTON ST,SAVANNAH,GA,31401,31401,HTTP://WWW.FLANNERYOCONNORHOME.ORG,201406,79994,64753,1990,-81.09143,32.07244,207 E CHARLTON ST,SAVANNAH,GA,31401-4605
8401500100,Historical Societies,HAWAIIAN MISSION CHILDREN'S SOCIETY,demo_001.jpg,A82,712120,image/jpeg,HAWAIIAN MISSION CHILDRENS SOCIETY,,,553 S KING ST,HONOLULU,HI,96813-3002,96813,HTTP://WWW.THISISTHEPLACE.ORG,201312,1281696,1132435,1934,-157.85681,21.30422,553 S KING ST,HONOLULU,HI,96813-3002
8401800744,Historical Societies,FAIRCHILD HOUSE PRESERVATION,demo_001.jpg,A80,713990,image/jpeg,FAIRCHILD HOUSE PRESERVATION INC,,,PO BOX 721,DEMOTTE,IN,46310-0721,46310,,201312,0,0,2009,-87.21285,41.17865,11413 JUNIPER CT SE,DEMOTTE,IN,46310-0000
8402100122,Historical Societies,HOPKINSVILLE CHILDREN'S MEMORIAL PARK,demo_001.jpg,A80,712120,image/jpeg,HOPKINSVILLE CHILDRENS MEMORIALPARK,,,203 JP CAMPBELL ROAD,HOPKINSVILLE,KY,42240-8604,42240,,201312,0,0,2007,-87.5682,36.88742,203 J P CAMPBELL RD,HOPKINSVILLE,KY,42240-8604
8402600251,Historical Societies,BATTERED WOMEN AND CHILDREN'S MEMORIAL GARDEN,demo_001.jpg,A80,624221,image/jpeg,BATTERED WOMEN AND CHILDRENS MEMORIAL GARDEN,,,2340 EAST STADIUM BOULEVARD SUITE 8,ANN ARBOR,MI,48104-4823,48104,,201412,0,0,2005,-83.71482,42.25997,2340 EAST STADIUM BLVD,ANN ARBOR,MI,48104-4823
8403700705,Historical Societies,OUR CHILDREN'S MEMORIAL WALKWAY,demo_001.jpg,A80,712120,image/jpeg,OUR CHILDRENS MEMORIAL WALKWAY INC,,,PO BOX 44153,CHARLOTTE,NC,28215-0025,28215,,201412,0,0,2000,-80.71552,35.24435,1201 WEST 4TH STREET,CHARLOTTE,NC,28215-0025
8404100152,Historical Societies,TRAVELING CHILDREN'S HERITAGE MUSEUM,demo_001.jpg,A80,712110,image/jpeg,TRAVELING CHILDRENS HERITAGE MUSEUM,,,91863 NELSON MOUNTAIN RD,GREENLEAF,OR,97430-9717,97430,,201412,0,0,2007,-123.6627,44.09414,91863 NELSON MOUNTAIN RD,GREENLEAF,OR,97430-9717
8405100236,Historical Societies,HARRISONBURG CHILDREN'S MUSEUM,demo_001.jpg,A80,712110,image/jpeg,HARRISONBURG CHILDRENS MUSEUM,,,PO BOX 957,HARRISONBURG,VA,22803-0957,22803,HTTP://WWW.IEXPLOREMORE.COM/,201312,451741,423498,2004,-78.86892,38.44773,150 S MAIN ST,HARRISONBURG,VA,22803-0957
,,,,,,image/jpeg,,,,,,,,,,,,,,,,,,,
